id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4650173802743705,Kl3fubvLj,1669948194,无锡房叔说房,发布了头条文章：《三胎来临，大户型炙手可热！》O三胎来临，大户型炙手可热！,http://t.cn/A6f7dP3R,,,,0,0,1,2021-06-20 14:42,微博 weibo.com,,,
4650173794616404,Kl3ftjmW8,1654110737,爱吃鱼的唐七七,//@瓜皮的id酱:绝了//@你应该看见四牌楼船长:给个群号有钱一起赚//@待进化体:我吐了//@兔饺饺:原来不是反讽……//@M大王叫我来巡山:爆笑了，在想当然的胡乱自问自答些什么呢´_>`//@Tiger公子://@小乔有猫:“说老婆三胎正好有了事业转型的机会——这句振聋发聩的话势必会被刻在中国广告史的耻辱柱上,,,"瓜皮的id酱,你应该看见四牌楼船长,待进化体,兔饺饺,M大王叫我来巡山,Tiger公子,小乔有猫",,0,0,0,2021-06-20 14:42,iPhone 8 Plus,,,4649569311525848
4650173671935386,Kl3fh87tU,3981106249,松井爱莉莉子,这居然不是反讽//@瓜皮的id酱:绝了//@你应该看见四牌楼船长:给个群号有钱一起赚//@兔饺饺:原来不是反讽……//@M大王叫我来巡山:爆笑了，在想当然的胡乱自问自答些什么呢´_>`//@Tiger公子://@小乔有猫:“说老婆三胎正好有了事业转型的机会——这句振聋发聩的话势必会被刻在中国广告史的耻辱柱上”,,,"瓜皮的id酱,你应该看见四牌楼船长,兔饺饺,M大王叫我来巡山,Tiger公子,小乔有猫",,0,0,0,2021-06-20 14:41,iPhone客户端,,,4649569311525848
4650173638905396,Kl3fdBmHq,1608010930,玛琦山Nod,绝地武士//@瓜皮的id酱:绝了//@你应该看见四牌楼船长:给个群号有钱一起赚//@兔饺饺:原来不是反讽//@M大王叫我来巡山:爆笑了，在想当然的胡乱自问自答些什么呢´_>`//@Tiger公子://@小乔有猫:“说老婆三胎正好有了事业转型的机会——这句振聋发聩的话势必会被刻在中国广告史的耻辱柱上”,,,"瓜皮的id酱,你应该看见四牌楼船长,兔饺饺,M大王叫我来巡山,Tiger公子,小乔有猫",,0,0,0,2021-06-20 14:41,微博 weibo.com,,,4649569311525848
4650173621604914,Kl3fc6JvI,1797501120,樱城墨雪,是你们从肚子里生三胎吗就说支持，这话说得多轻松多没成本啊就很无语，还觉得自己很了不起的样子//@胡萝卜的吉光片羽:阴间视频大赏,,,胡萝卜的吉光片羽,,0,0,0,2021-06-20 14:41,Share微博客户端,,,4649569311525848
4649137003562634,KkCheeWNQ,5386718819,海马体照相馆,🎢奶茶自由，车厘子自由，旅行自由？…这一次我们与@海马体儿童照相馆携手@乐高中国为你实现“漂亮自由”！🎡拼搭乐高积木是充满创造力的探索，我们用镜头定格下这些快乐时光，推出3款联名定制写真一起记录你探索、创造世界的“漂亮”个性！#乐高女孩拼得漂亮#/⛱转+关，抽三位送价值299元的乐高®好朋友系列（41687神奇的游乐场摊位）,,,"海马体儿童照相馆,乐高中国",乐高女孩拼得漂亮,167,111,93,2021-06-17 18:01,iPhone 11,"['http://ww4.sinaimg.cn/large/005Sy7DBgy1grlf49zcvcj60x61dstgw02.jpg', 'http://ww1.sinaimg.cn/large/005Sy7DBgy1grlf4akc6wj30x61dsjza.jpg', 'http://ww3.sinaimg.cn/large/005Sy7DBgy1grlf4b0ubbj30x61dsjzf.jpg', 'http://ww2.sinaimg.cn/large/005Sy7DBgy1grlf49k51nj30x71dsdr4.jpg', 'http://ww4.sinaimg.cn/large/005Sy7DBgy1grlf4bhxuej30x71ds4c1.jpg', 'http://ww1.sinaimg.cn/large/005Sy7DBgy1grlf4ca9tij30x71dsn9b.jpg', 'http://ww2.sinaimg.cn/large/005Sy7DBgy1grlf4cpq44j30x71dsthw.jpg', 'http://ww4.sinaimg.cn/large/005Sy7DBgy1grlf4d3kfqj30x71dstgz.jpg', 'http://ww2.sinaimg.cn/large/005Sy7DBgy1grlf4digx5j30x71ds132.jpg']",,
4650173609018683,Kl3faBQaD,1828692124,偷心的猫丫头,@海马体儿童照相馆@乐高中国放开三胎政策了，我先生个二胎吧，喜欢漂亮女儿，无奈家中是小伙子哈哈😄,,,"海马体儿童照相馆,乐高中国",,0,0,0,2021-06-20 14:41,iPhone客户端,,,4649137003562634
4650173554494403,Kl3f5iRcn,5483745459,我的肋骨好痛,草//@SaltyFishP://@然后下面就没了:等着呢//@M大王叫我来巡山:快进到…//@季风号苏打:搞快点//@江南大野花:科学家们加油加油！//@脆皮鸭文学研究人员:就要男人生孩子//@亚尼大帝:生殖腔快点安排//@能水敢心:快进到男的生三胎自己带//@小可只想退休:冲啊！男人怀孕指日可待！,,,"SaltyFishP,然后下面就没了,M大王叫我来巡山,季风号苏打,江南大野花,脆皮鸭文学研究人员,亚尼大帝,能水敢心,小可只想退休",,0,0,0,2021-06-20 14:41,微博 weibo.com,,,4649598474257938
4650173512813637,Kl3f1bNXf,7533709844,母婴养生,揭秘：无子的原因，附：求子秘诀现今时代很多人不孕不育，各方求医问药，使尽种种方法求子均无效，这不单纯是医院能够解决的范畴，而是受前世的因果业力操纵。这时应从三个方面考虑：第一，先问问自己有没有堕过胎，堕胎后哪怕怀孕也容易造成滑胎。如果堕胎了，就要好好先忏悔堕胎的罪业，像堕胎的婴灵忏悔。三个月后而堕胎，乃至因为各种原因自动流产的，这些都要忏悔。除了向婴灵忏悔，还要向祖先忏悔，忏悔自己的邪淫等恶业。念经时一定要加忏悔。不要觉得说，好像很多人都堕胎，也一样生，为什么我堕一个，就生不出来了。一般来讲，堕胎一次损福报。有些人福报大，哪怕堕胎了还能生，那是他有福报的原因。小福报的人，堕胎一次，就身体系统紊乱，想要怀孕就很难。第二，有些人没有堕胎，甚至一直怀不上，这就是夫妻双方的业力。这些表现在身体不好，有一对夫妻，身体一直不好，从小到大吃药，结果越吃药越肾虚。不管中药西药都是如此。一般生病都是业力，大多是过去生杀业造成。第三个，家族有杀业的缘故。尤其是山上打猎和下海捕鱼，这个业就比较大。山上d的野生动物灵气比较大，这些业力也会导致如此。有些人听说蛇胆能解毒，结果吃了很多蛇，这些业也会导致求子困难。但一般来讲，现在女性剖腹产比较多，就是杀业重，才会剖腹产。像结婚，各种喜宴，都要杀很多生命。这对求子也会有影响。这三种业都要忏悔，忏悔完了，再去广做供养，然后念经。古人讲妻财子禄，一般妻子，孩子都属于财富的一种。有些人钱财多而少于子，就是福报变成钱财而没有变成孩子。这时你把钱财去供养三宝，然后禀告三宝，让你求得孩子，这样子比较容易满愿。孩子也是财富的一种，好比你要得到孩子这财富，还需要大福报。但现在有一个现象，一般钱财很多的人，尤其是偏财多的人，都偏于生女儿。什么叫偏财，就是只要努力一点，就来很多财富。付出和得到不成正比的，付出很少，结果财富得到很多。这类人就比较偏于生女儿。古人讲的，不求非分之财，这是最好的。要求儿子，也要多供养。把钱财供养出去，孩子就来了。这也是改命的一种方式。如果求子怀孕后，不管是男女，应该要做如是观想。如果怀孕的是女儿，就求观音菩萨加持她像观音菩萨一样，端正有相，慈悲度人。如果怀孕的是男的，就求观音菩萨加持，男孩像地藏菩萨一样，福德智慧，敢于承担。这样子发善心是最好的。切莫说，哎，女儿没有男孩好。在福报上，要保持平衡比较好。福报分为钱财，婚姻，儿女，智慧，身体健康，还有权利等。一般都不要太过，普通的都是最好的。比如钱财不要太多，也不要太少。孩子也一样，不要太多，也不要少，也不要太出名，普通就好。总之要平衡。一个地方太出众的，其他地方就容易缺掉。但一般来讲，缺钱是比较好的，有钱了就把它布施掉，这叫缺钱。不是自己真的穷得没钱，那叫没福报。端正这些观念，然后每天坚持念普门品，或者念观音菩萨圣号，内心纯善，这样子求子就很快了。如果要求子，更建议去造佛像，佛像从无到有，好比孩子从无到有，有这个不可思议的缘起。当然其它也可以。当年印光大师在普陀山，很多居士找他求子，印祖都劝人去维修普陀山的建筑，当时普陀山很多塔，牌坊，都坏了。印祖就劝人去维修，这些人后来都求到了孩子，又回来报恩。,,,,,0,0,0,2021-06-20 14:41,荣耀10 AI变色更潮美,['http://ww1.sinaimg.cn/large/008dQG56ly1groq5o2i2yj30f00b9wej.jpg'],,
4650173504685710,Kl3f0jEXY,6512856454,稳稳的幸福呐,一不小心怀了三胞胎，却不知生父是谁，被渣男背叛，被家族驱逐。华丽转身，带萌宝归来，她发誓夺回自己失去的一切。女总裁霸气上线，却半路杀出个程咬金。“妈咪，这个爹地我要了！”“爹地，这个富婆妈咪，我们帮你追！”三小只密谋牵线。,,,,,0,0,0,2021-06-20 14:41,皮皮时光机,"['http://ww4.sinaimg.cn/large/0076LhtQly8groq5nv488j30c82hfgrw.jpg', 'http://ww3.sinaimg.cn/large/0076LhtQly8groq5s4i4pj30c83837d3.jpg', 'http://ww4.sinaimg.cn/large/0076LhtQly8groq5u3kp0j30c83197ck.jpg']",,
4650173492367035,Kl3eZ9VLZ,2878648062,将深情豪掷,//@瓜皮的id酱:绝了//@你应该看见四牌楼船长:给个群号有钱一起赚//@待进化体:我吐了//@兔饺饺:原来不是反讽……//@M大王叫我来巡山:爆笑了，在想当然的胡乱自问自答些什么呢´_>`//@Tiger公子://@小乔有猫:“说老婆三胎正好有了事业转型的机会——这句振聋发聩的话势必会被刻在中国广告史的耻辱柱上,,,"瓜皮的id酱,你应该看见四牌楼船长,待进化体,兔饺饺,M大王叫我来巡山,Tiger公子,小乔有猫",,0,0,0,2021-06-20 14:41,小米11 Pro,,,4649569311525848
4650173479785359,Kl3eXF3Cn,1670582273,GabrielaRobin,//@瓜皮的id酱:绝了//@你应该看见四牌楼船长:给个群号有钱一起赚//@待进化体:我吐了//@兔饺饺:原来不是反讽……//@M大王叫我来巡山:爆笑了，在想当然的胡乱自问自答些什么呢´_>`//@Tiger公子://@小乔有猫:“说老婆三胎正好有了事业转型的机会——这句振聋发聩的话势必会被刻在中国广告史的耻辱柱上,,,"瓜皮的id酱,你应该看见四牌楼船长,待进化体,兔饺饺,M大王叫我来巡山,Tiger公子,小乔有猫",,0,0,0,2021-06-20 14:40,iPhone客户端,,,4649569311525848
4650173450159495,Kl3eV0Fuv,6568028445,信神三分钟,//@肥啾电影:没看出来他们说的话和生三胎之间有什么逻辑关系，可能是我语文不好，理解不了。//@好茶贪香又恋花:滚！你们牛逼你们自己生啊！//@楚惜刀://@罐头辰:这视频不是反讽，拍摄视频这家公司老板群里艾特一个女性说「没有我们男人，你们也生不出来」了,,,"肥啾电影,好茶贪香又恋花,楚惜刀,罐头辰",,0,0,0,2021-06-20 14:40,iPhone客户端,,,4649569311525848
4650173428401694,Kl3eSzfFc,6286813375,流浪佳人,闲下来的时候八卦一下还可以，确实该找一个了哈哈😄。//@沙雕:你问她们三胎生了吗？跟婆婆关系处好了吗？,,,沙雕,,0,0,0,2021-06-20 14:40,荣耀20S,,,4650163680841401
4650173365749703,Kl3eMo7L9,3597926581,Chicoooooi,//@瓜皮的id酱:绝了//@你应该看见四牌楼船长:给个群号有钱一起赚//@待进化体:我吐了//@兔饺饺:原来不是反讽……//@M大王叫我来巡山:爆笑了，在想当然的胡乱自问自答些什么呢´_>`//@Tiger公子://@小乔有猫:“说老婆三胎正好有了事业转型的机会——这句振聋发聩的话势必会被刻在中国广告史的耻辱柱上,,,"瓜皮的id酱,你应该看见四牌楼船长,待进化体,兔饺饺,M大王叫我来巡山,Tiger公子,小乔有猫",,0,0,0,2021-06-20 14:40,iPhone客户端,,,4649569311525848
4650173341110368,Kl3eK4ERa,5586596905,初见后时,哈哈哈，说的没错//@沙雕:你问她们三胎生了吗？跟婆婆关系处好了吗？,,,沙雕,,0,0,0,2021-06-20 14:40,vivo Y3 闪充强续航,,,4650163680841401
4650173302838964,Kl3eGbUxK,5288307077,zrh503622,大部分人不敢生三胎，教育跟不上，除非经济宽裕，想生多少也行,,,,,0,0,0,2021-06-20 14:40,HUAWEI Mate30 Pro 5G,,,4650163680841401
4650158089830782,Kl2Q8Ffr0,1675618057,晨曦待来的卡夫卡哦,//@曾鹏宇:右边才是正确总结→_→//@蒋胜男:按新闻热点尿性，这标题难道不应该叫#女子怀三胎迎来灭顶之灾，因丈夫失女瘫痪反被遗弃#为丈夫追三胎，为寻夫遭车祸，失长女失胎儿自己瘫痪，丈夫卷跑所有钱提出离婚👿,,,"曾鹏宇,蒋胜男",女子怀三胎迎来灭顶之灾，因丈夫失女瘫痪反被遗弃,0,0,0,2021-06-20 13:39,真我X7 Pro 5G,,,4649851578745349
4649402091966864,KkJaN8fFC,2286908003,人民网,【#3名欧洲宇航员正抓紧学中文#2022年或登上中国空间站】根据欧洲空间局与中国航天局2015年达成的合作协议，双方将持续互派航天员进行综合性训练，目标是从2022年起开始让欧洲的航天员登上中国空间站。目前，来自德国、法国和意大利的三位航天员，已经在紧锣密鼓地学习中文，期待未来与中国同行进行流畅的合作。@小央视频L小央视频的微博视频,,,小央视频,3名欧洲宇航员正抓紧学中文,133,139,1292,2021-06-18 11:35,微博视频号,,"http://f.video.weibocdn.com/ntpaXkaBlx07NwMCViFW010412005eod0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=4ub7gI97adQ&Expires=1624177964&ssig=TC6zrpom%2Fu&KID=unistore,video",
4650157976849883,Kl2PXsJXZ,2006591802,小厨娘一帆,我偶像太厉害了，今天跟我们讲小灶，仅仅从空间站中文界面看出来未来很多事情，瞬间明白我应该找什么样的对象，未来往什么方向培养孩子。我偶像之前分析对了过另一个很厉害的事情，年前年后新闻报道新生人口断崖式下降，她分析说很快就要出三胎政策和配套政策，要抓紧时间生孩子。,,,,,0,2,0,2021-06-20 13:38,HUAWEI Mate 40,,,4649402091966864
4650157931762213,Kl2PT7oqN,7381706391,BonnieL-李邦妮,扎心了//@字母编辑:当年睡在摇篮里的现在小学已经读完一半，当年冲刺高考的已经光荣进化为社畜，当年热恋中的小情侣如今已迎来三胎时代——然而只有MoS永远年轻，永远没有续集。,,,字母编辑,,0,0,0,2021-06-20 13:38,华为P9手机摄影再突破,,,4650107993328919
4650157885621567,Kl2POnAqr,5859531571,詹酱吃一美,支持男人自己生三胎//@柴旋风牙牙乐:支持男人皮眼生子//@全网惟一川王妃:我支持男的自己生三胎//@向人生导师学习:我支持男的生三胎//@apriliaQ:我支持男的自己生。//@字幕少女:有大病//@有盐电影:采访一群生不了孩子的男人一个个眉飞色舞地说支持生三胎文案还说难不倒父亲,,,"柴旋风牙牙乐,全网惟一川王妃,向人生导师学习,apriliaQ,字幕少女,有盐电影",,2,0,0,2021-06-20 13:38,iPad Pro,,,4649504262065885
4650152822048984,Kl2HE8B28,6130649672,佧佧,#00后考虑结婚会不会太早#看到00后开始考虑结婚的问题，有些许吃惊，但并不是很意外，现在很多人都有催婚焦虑，想必00后也感受到了，不过关于这个问题，还是要看个人情况吧。,,,,00后考虑结婚会不会太早,3275,2567,16879,2021-06-20 13:18,,"['http://ww4.sinaimg.cn/large/006GTA2kly1grons5m4zej30j604lweu.jpg', 'http://ww4.sinaimg.cn/large/006GTA2kly1grons56a48j30j60avjs3.jpg', 'http://ww1.sinaimg.cn/large/006GTA2kly1grons8bjclj30tz28t1kx.jpg', 'http://ww3.sinaimg.cn/large/006GTA2kly1grons94g0xj30u0156wjv.jpg', 'http://ww3.sinaimg.cn/large/006GTA2kly1gronsal0o0j30u00wddnk.jpg', 'http://ww2.sinaimg.cn/large/006GTA2kly1gronsbjhqwj30ki0nnjy9.jpg']",,
4650157809338568,Kl2PGDbo4,6323203216,懒惰的楠儿,如果双方都有有意的话，我觉得还行，而且还可以响应一下国家的三胎政策,,,,,0,0,0,2021-06-20 13:37,华为手机 畅享玩不停,,,4650152822048984
4650157783649931,Kl2PEfjvR,1855944807,冰凉的梦_格林德沃的忠实圣徒,//@Index_S_A://@老猫有杀气JessicaA:本来就是这样，当时三胎一出来，我直接问男人何时带娃？男人带娃落实了，三胎政策才有希望，然后一堆人来怼我制造性别矛盾如何如何，笑死了我这已经二胎了起码比起那些来留言吵架的单身男性贡献生育率高多了好么！,,,"Index_S_A,老猫有杀气JessicaA",,0,0,0,2021-06-20 13:37,iQOO Neo 855版,,,4650109537881976
4650157741966578,Kl2PA8fB0,7282751736,翔ZHYX,《带70研究生却教不好女儿，重大教授：生三胎或能缓解教育焦虑》大家好，我是前段时间因为“指导过70个研究生却对初中生女儿的教育束手无策”上热搜的重庆大学教授张小强。O网页链接,,,,,0,0,0,2021-06-20 13:37,百度App,['http://ww1.sinaimg.cn/large/007WRGpGly1groocndwouj308o05sjrn.jpg'],,
4650157680103935,Kl2Pu0r2n,1951265751,一位不知名植树人,这层热评给我赞的手都废了//@杨烨炘ForestYoung:你有反对三胎的权利，我也有支持三胎的权利，一个健康的社会应该容得下不同的意见,,,杨烨炘ForestYoung,,0,0,0,2021-06-20 13:37,iPhone 12 Pro Max,,,4649569311525848
4650157629243410,Kl2PoCMDg,2932971252,矣言,带70研究生却教不好女儿重庆大学教授：生三胎或能缓解教育焦虑O带70研究生却教不好女儿重庆大学教授：生三胎或能缓解教育焦虑,,,,,0,0,0,2021-06-20 13:37,分享按钮,,,
4649761069597615,KkSvMEgMf,2613521867,新乡鲍勃迪伦,关于生三孩我有关键的制胜一招：每个家庭第三个孩子可享受高考加分/优先录取985/北上优先落户等政策。（成本转移了，你们自己抢去吧，国家一分钱都不需要花,,,,,108,67,1421,2021-06-19 11:21,iPhone客户端,,,
4650157557418366,Kl2Phv7R4,6730686651,用户jsoskejow4cps5,//@dokidoki文学社:前两个男孩谁还生女孩啊//@孤单星球废话簿:前两胎男生第三个女孩，一些拆腻子家庭这下得疯吧,,,"dokidoki文学社,孤单星球废话簿",,0,0,0,2021-06-20 13:37,HUAWEI Mate 20,,,4649761069597615
4650157461210529,Kl2P854UF,5538604105,栩栩九月,店无书砸//@是小糖心er:前女友可要多为男主生几个孩子，响应一下三胎政策吧//@跟我回家啦:别的不说，这男的还有和她聊天的女的，在明知道楼主怀孕并且要结婚了，还说这些，个应人属实有一套评论配图,,,"是小糖心er,跟我回家啦",,0,0,0,2021-06-20 13:36,Note 9 Pro 一亿像素,,,4649874375311596
4650157436569178,Kl2P5ryWu,1375964480,谢流石,《带70研究生却教不好女儿，重大教授：生三胎或能缓解教育焦虑》大家好，我是前段时间因为“指导过70个研究生却对初中生女儿的教育束手无策”上热搜的重庆大学教授张小强。O网页链接,,,,,1,3,3,2021-06-20 13:36,iPhone客户端,['http://ww3.sinaimg.cn/large/52038d40gy1groobe83bkj208o05swex.jpg'],,
4650157380996135,Kl2P04b8H,6443975235,不同解,笑死//@刀卜作:“我要生三胎”：然后来出镜的全是男的，还有比这更讽刺的事吗，如此明目张胆地宣布男性对女性子宫和生育权的全面“占领“，世界上只此一家了吧。看着视频以为我国生殖技术猪突猛进，已实现男人三胎生子了呢。,,,刀卜作,,0,0,0,2021-06-20 13:36,好人很困了iPhone 7,,,4649569311525848
4650157298421247,Kl2ORzkKz,5818889585,点点xi_,yue了//@你别说还真是这样:？//@这是一个很高冷的ID:无语无语无语//@格兰芬多公共休息室:无脑且无语的宣传//@M大王叫我来巡山:爆笑了，在想当然的胡乱自问自答些什么呢´_>`//@Tiger公子://@小乔有猫:“说老婆三胎正好有了事业转型的机会——这句振聋发聩的话势必会被刻在中国广告史的耻辱柱上”,,,"你别说还真是这样,这是一个很高冷的ID,格兰芬多公共休息室,M大王叫我来巡山,Tiger公子,小乔有猫",,0,0,0,2021-06-20 13:35,nova4自拍极点全面屏,,,4649569311525848
4650157101026790,Kl2Oy4j78,6320566003,女神范笔墨jf,一不小心怀了三胞胎，却不知生父是谁，被渣男背叛，被家族驱逐。华丽转身，带萌宝归来，她发誓夺回自己失去的一切。女总裁霸气上线，却半路杀出个程咬金。“妈咪，这个爹地我要了！”“爹地，这个富婆妈咪，我们帮你追！”三小只密谋牵线。,,,,,0,0,0,2021-06-20 13:35,皮皮时光机,"['http://ww2.sinaimg.cn/large/006TKrWXly8groo9x9zqgj30c82hfgrw.jpg', 'http://ww3.sinaimg.cn/large/006TKrWXly8groo9zpj9lj30c83837d3.jpg', 'http://ww4.sinaimg.cn/large/006TKrWXly8grooa0mxz8j30c83197ck.jpg']",,
4650157046238540,Kl2OsqaVC,3212935103,予北北北,fuckit//@热心网友王王某:笑死笑死笑死笑死//@丰为战痘女英雄:给大家看看什么叫“容许不同声音”评论配图//@马路芽崽:那就提前先恭喜你家三胎你当哥哥了,,,"热心网友王王某,丰为战痘女英雄,马路芽崽",,0,0,0,2021-06-20 13:34,iPhone客户端,,,4649569311525848
4649825096436301,KkUb3r0nj,1774365492,罗森店员和泉子,当男人对女人说：『你有反对三胎的权利，我也有支持三胎的权利』换一种说法就是『你有掌控自己身体的权利，我也有反对你掌控自己身体的权利』,,,,,42,0,216,2021-06-19 15:35,微博 weibo.com,,,
4650156877938769,Kl2ObxjeF,6601914394,Cat0range,又是一个不看编辑记录的//@掉下龙车的美狄亚:三胎语境下男性掌握自己身体的权利＝拥有把精子射进女性子宫的权利所以才和女性的身体自由相关啊，随便射在手里谁管你啊//@Cat0range:难道不是“你有掌控你身体的权利，没有掌控我身体的权利嘛？”我觉得你应该放一下日语，把中文从头学起……,,,"掉下龙车的美狄亚,Cat0range",,0,1,0,2021-06-20 13:34,iPhone XR,,,4649825096436301
4650156646990879,Kl2NOtkE7,7332326311,只想写assignment,看到热搜在讨论自己的父亲有多好，我想了一下，本来我也以为我的爸爸是很爱我的，但是端午节放假我回去时，在饭桌上他说了一句话。“现在放开三胎了，你以后就结婚生三个。”我说我不生。他说你一个女的除了生孩子还有什么其他用处吗。我不知道怎么，反正当时就被刺激到了吧，然后就很崩溃的哭出来了。面对我父母这样的家庭，我是真的不想结婚生子。太痛苦了。,,,,,0,0,0,2021-06-20 13:33,HUAWEI Mate 30,,,
4650156589319350,Kl2NID6o6,2370059170,丁_彤彤,羡慕那些愿意为了他生二胎、三胎的她们……那应该是很爱了吧.,,,,,0,0,0,2021-06-20 13:33,小米10 至尊纪念版,,,
4649926951436775,KkWPl61LN,7411323763,裴屠龙云改过名,要是tg牛逼到能统一扶养全国孩子统一用机器生产孩子，它干嘛还要蜕变成二共并权利寻租到家庭？一直砸资本主义狗头不好吗？知道现在国内一些基层的经济问题财政问题有多严重吗？所以别傻了，不是男的乐不乐意有没有这个想法，是没钱知道吗。这被拖垮的速度以及外敌环伺下这就是找死。,,,,,5,9,77,2021-06-19 22:20,,,,
4650156555239773,Kl2NFlZ6t,2053584004,ark_boat,/@裴屠龙云改过名:包括现在的生三胎——“啊～～～你看政府都让你们生三胎了你还替政府说话～！”———为啥到现在没有把女性统一编队整理然后统一生育？这不比研究人造子宫更快更方便解决养老金问题。。。你看看携程老板推恒大房地产商出钱，恒大房地产商推tg出钱，tg手一摊表示我没钱。你还不明白吗,,,裴屠龙云改过名,,0,0,0,2021-06-20 13:33,vivo S9 极夜柔光自拍,,,4649926951436775
4650142018044590,Kl2qdxKLs,6084596947,爱吃糯米糍的兔子w,拳头硬了//@刀卜作:“我要生三胎”：然后来出镜的全是男的，还有比这更讽刺的事吗，如此明目张胆地宣布男性对女性子宫和生育权的全面“占领“，世界上只此一家了吧。看着视频以为我国生殖技术猪突猛进，已实现男人三胎生子了呢。,,,刀卜作,,0,0,0,2021-06-20 12:35,iPhone,,,4649569311525848
4650142005199183,Kl2qclOxN,5116905290,守财的百香果罐罐,乌鸡鲅鱼，看得想yue//@小乔有猫:“说老婆三胎正好有了事业转型的机会——这句振聋发聩的话势必会被刻在中国广告史的耻辱柱上”,,,小乔有猫,,0,0,0,2021-06-20 12:35,荣耀V40 前所未感,,,4649569311525848
4650141917122247,Kl2q3tSOX,5721781498,白眼翻到刚门,也就公鼠不会说话，不能反抗，这要是人类，那些逼逼叨叨说支持三胎的，不生孩子不完整女人的这些吊癌，有胆子把自己阉了来生孩子，笑死了光逼逼女人。,,,,,0,0,0,2021-06-20 12:34,小米9 Pro 5G,,,
4650141870725265,Kl2pZ32FP,6040057238,少离宫吃瓜指南,某禹姓男演员和某褚姓女演员今日现身某餐厅，共庆父亲节，期间姓男演员一直护着某褚姓女演员的肚子，疑似怀有三胎！#少离宫吃瓜爆料#,,,,少离宫吃瓜爆料,2,7,6,2021-06-20 12:34,百度浏览器,"['http://ww3.sinaimg.cn/large/006ALsO2gy1gromgv1k8rg30jg0aynpl.jpg', 'http://ww3.sinaimg.cn/large/006ALsO2gy1gromgut3ubg30jg0ayx6x.jpg', 'http://ww4.sinaimg.cn/large/006ALsO2gy1gromguhacvj31hc0u0kck.jpg', 'http://ww2.sinaimg.cn/large/006ALsO2gy1gromgun63cj31hc0u04lc.jpg']",,
4650141770846269,Kl2pP3y9v,5504207868,一条池池,你支持？你凭什么支持？拿出你的子宫存在的证明来看看？//@杨烨炘ForestYoung:你有反对三胎的权利，我也有支持三胎的权利，一个健康的社会应该容得下不同的意见,,,杨烨炘ForestYoung,,2,0,6,2021-06-20 12:34,微博国际版,,,4649569311525848
4650141711864068,Kl2pJ7OVC,1887806833,安哥养的猫,现在国家开放三胎政策，而曾经计划生育政策下，那些超生的孩子，多么的可怜。,,,,,0,0,0,2021-06-20 12:34,vivo X27,['http://ww1.sinaimg.cn/large/7085a571ly1gromgksrejj20ru2qgh0d.jpg'],,
4650141691152499,Kl2pH4POH,3101284481,楞眼汪人,@d大哥的奥黛丽//@罐头辰:杨老师这里并非对政策的探讨对作品的讨论我支持或者反对三胎不重要重要的是我老婆是否愿意才是关键因为她才是生孩子的人希望表达这一主题时也尊重女性的意见吧//@杨烨炘ForestYoung:你有反对三胎的权利，我也有支持三胎的权利，一个健康的社会应该容得下不同的意见,,,"d大哥的奥黛丽,罐头辰,杨烨炘ForestYoung",,0,0,0,2021-06-20 12:33,iPhone客户端,,,4649569311525848
4650141670182291,Kl2pF0Lqb,5974113359,红神加密,这波打击比特币挖矿，不知道未来会不会成为最大的笑话？反正行业内人士挺难受的，尤其是最近看了矿工关矿的视频。我记得小时候严格禁止生二胎，如今又鼓励生三胎。未来谁也无法预测，但是远见这东西决定很多,,,,,0,0,4,2021-06-20 12:33,HUAWEI Mate 30 Pro,,,
4650141661269158,Kl2pE5kai,5846172664,久远劫来,//@司汐木:90后还要面对延迟退休、职场内卷//@鸵鸟想吃麦当劳:大姐还有姐妹90后大多连姐妹都没有成家后就要面临上面四个老人下面三个孩子但凡两边同时出状况两口子就忙不过来了还提倡三胎一胎都不敢生,,,"司汐木,鸵鸟想吃麦当劳",,1,0,0,2021-06-20 12:33,iPhone客户端,,,4649206516552299
4650141577647970,Kl2pvw5Am,5915270887,岁月杀猪也杀人,有办法。比如：法律层面，符合生育条件的女公民必须至少生育三胎，不从者，强制体外受孕；行政层面，将生育指标纳入各地区各部门目标考核；经济层面，能生不生者纳入失信名单，重罚……等等。,,,,,0,0,0,2021-06-20 12:33,Android,['http://ww3.sinaimg.cn/large/006sjSaXly1grom5akdhdj30u01fan2e.jpg'],,
4650141402006130,Kl2pe8pSW,6074235962,魔法肛门6074235962,我准备生三胎啦，大家有什么要问的吗？,,,,,2,13,15,2021-06-20 12:32,OPPO Find X3 Pro,,,
4650141342763238,Kl2p8bAQm,6036276603,callit槑槑,//@哈呋_毗沙门天:你好？你肛生完？//@杨烨炘ForestYoung:你有反对三胎的权利，我也有支持三胎的权利，一个健康的社会应该容得下不同的意见,,,"哈呋_毗沙门天,杨烨炘ForestYoung",,0,0,0,2021-06-20 12:32,iPhone 7,,,4649569311525848
